Benchmark name;Function name;Execution;Number of vertices;Number of edges;Min count;Max count;Random hottest guess;Random hit;Nested hottest guess;Nested hit;Predictor guess;Predictor hit
automotive_susan_c;susan_corners;20;203;284;0;129204250;1544;0;26;1;1077;1
automotive_susan_e;edge_draw;1;18;23;0;100980374;8;1;8;1;42;1
automotive_susan_e;edge_draw;2;18;23;0;97131344;8;1;8;1;42;1
automotive_susan_e;edge_draw;3;18;23;0;59880384;8;1;8;1;42;1
automotive_susan_e;edge_draw;4;18;23;0;82843075;8;1;8;1;42;1
automotive_susan_e;edge_draw;5;18;23;0;104810480;8;1;8;1;42;1
automotive_susan_e;edge_draw;6;18;23;0;49661405;8;1;8;1;42;1
automotive_susan_e;edge_draw;7;18;23;0;90581874;8;1;8;1;42;1
automotive_susan_e;edge_draw;8;18;23;0;65423589;8;1;8;1;42;1
automotive_susan_e;edge_draw;9;18;23;0;64153072;8;1;8;1;42;1
automotive_susan_e;edge_draw;10;18;23;0;94385353;8;1;8;1;42;1
automotive_susan_e;edge_draw;11;18;23;0;112517284;8;1;8;1;42;1
automotive_susan_e;edge_draw;12;18;23;0;28849944;8;1;8;1;42;1
automotive_susan_e;edge_draw;13;18;23;0;27404527;8;1;8;1;42;1
automotive_susan_e;edge_draw;14;18;23;0;75360010;8;1;8;1;42;1
automotive_susan_e;edge_draw;15;18;23;0;110016191;8;1;8;1;42;1
automotive_susan_e;edge_draw;16;18;23;0;33708000;8;1;8;1;42;1
automotive_susan_e;edge_draw;17;18;23;0;46310601;8;1;8;1;42;1
automotive_susan_e;edge_draw;18;18;23;0;71093172;8;1;8;1;42;1
automotive_susan_e;edge_draw;19;18;23;0;42503350;8;1;8;1;42;1
automotive_susan_e;edge_draw;20;18;23;0;45351019;8;1;8;1;42;1
automotive_susan_e;get_image;1;10;11;0;374;44;0;0;1;0;1
automotive_susan_e;get_image;2;10;11;0;304;44;0;0;1;0;1
automotive_susan_e;get_image;3;10;11;0;81;44;0;0;1;0;1
automotive_susan_e;get_image;4;10;11;0;1225;44;0;0;1;0;1
automotive_susan_e;get_image;5;10;11;0;146;44;0;0;1;0;1
automotive_susan_e;get_image;6;10;11;0;67;44;0;0;1;0;1
automotive_susan_e;get_image;7;10;11;0;474;44;0;0;1;0;1
automotive_susan_e;get_image;8;10;11;0;1491;44;0;0;1;0;1
automotive_susan_e;get_image;9;10;11;0;46;44;0;0;1;0;1
automotive_susan_e;get_image;10;10;11;0;1081;44;0;0;1;0;1
automotive_susan_e;get_image;11;10;11;0;164;44;0;0;1;0;1
automotive_susan_e;get_image;12;10;11;0;24;44;0;0;1;0;1
automotive_susan_e;get_image;13;10;11;0;527;44;0;0;1;0;1
automotive_susan_e;get_image;14;10;11;0;242;44;0;0;1;0;1
automotive_susan_e;get_image;15;10;11;0;191;44;0;0;1;0;1
automotive_susan_e;get_image;16;10;11;0;318;44;0;0;1;0;1
automotive_susan_e;get_image;17;10;11;0;201;44;0;0;1;0;1
automotive_susan_e;get_image;18;10;11;0;397;44;0;0;1;0;1
automotive_susan_e;get_image;19;10;11;0;43;44;0;0;1;0;1
automotive_susan_e;get_image;20;10;11;0;119;44;0;0;1;0;1
automotive_susan_e;getint;1;23;29;0;3366;34;0;4;0;9;0
automotive_susan_e;getint;2;23;29;0;2736;34;0;4;0;9;0
automotive_susan_e;getint;3;23;29;0;729;34;0;4;0;9;0
automotive_susan_e;getint;4;23;29;0;11025;34;0;4;0;9;0
automotive_susan_e;getint;5;23;29;0;1314;34;0;4;0;9;0
automotive_susan_e;getint;6;23;29;0;603;34;0;4;0;9;0
automotive_susan_e;getint;7;23;29;0;4266;34;0;4;0;9;0
automotive_susan_e;getint;8;23;29;0;13419;34;0;4;0;9;0
automotive_susan_e;getint;9;23;29;0;460;34;0;4;0;9;0
automotive_susan_e;getint;10;23;29;0;9729;34;0;4;0;9;0
automotive_susan_e;getint;11;23;29;0;1640;34;0;4;0;9;0
automotive_susan_e;getint;12;23;29;0;240;34;0;4;0;9;0
automotive_susan_e;getint;13;23;29;0;4743;34;0;4;0;9;0
automotive_susan_e;getint;14;23;29;0;2178;34;0;4;0;9;0
automotive_susan_e;getint;15;23;29;0;1719;34;0;4;0;9;0
automotive_susan_e;getint;16;23;29;0;2862;34;0;4;0;9;0
automotive_susan_e;getint;17;23;29;0;1809;34;0;4;0;9;0
automotive_susan_e;getint;18;23;29;0;3573;34;0;4;0;9;0
automotive_susan_e;getint;19;23;29;0;430;34;0;4;0;9;0
automotive_susan_e;getint;20;23;29;0;1071;34;0;4;0;9;0
automotive_susan_e;main;1;8;10;0;375;17;0;11;1;11;1
automotive_susan_e;main;2;8;10;0;305;17;0;11;1;11;1
automotive_susan_e;main;3;8;10;0;82;17;0;11;1;11;1
automotive_susan_e;main;4;8;10;0;1226;17;0;11;1;11;1
automotive_susan_e;main;5;8;10;0;147;17;0;11;1;11;1
automotive_susan_e;main;6;8;10;0;68;17;0;11;1;11;1
automotive_susan_e;main;7;8;10;0;475;17;0;11;1;11;1
automotive_susan_e;main;8;8;10;0;1492;17;0;11;1;11;1
automotive_susan_e;main;9;8;10;0;47;17;0;11;1;11;1
automotive_susan_e;main;10;8;10;0;1082;17;0;11;1;11;1
automotive_susan_e;main;11;8;10;0;165;17;0;11;1;11;1
automotive_susan_e;main;12;8;10;0;25;17;0;11;1;11;1
automotive_susan_e;main;13;8;10;0;528;17;0;11;1;11;1
automotive_susan_e;main;14;8;10;0;243;17;0;11;1;11;1
automotive_susan_e;main;15;8;10;0;192;17;0;11;1;11;1
automotive_susan_e;main;16;8;10;0;319;17;0;11;1;11;1
automotive_susan_e;main;17;8;10;0;202;17;0;11;1;11;1
automotive_susan_e;main;18;8;10;0;398;17;0;11;1;11;1
automotive_susan_e;main;19;8;10;0;44;17;0;11;1;11;1
automotive_susan_e;main;20;8;10;0;120;17;0;11;1;11;1
automotive_susan_e;main1;1;57;82;0;748;49;0;36;1;36;1
automotive_susan_e;main1;2;57;82;0;608;49;0;36;1;36;1
automotive_susan_e;main1;3;57;82;0;162;49;0;36;1;36;1
automotive_susan_e;main1;4;57;82;0;2450;49;0;36;1;36;1
automotive_susan_e;main1;5;57;82;0;292;49;0;36;1;36;1
automotive_susan_e;main1;6;57;82;0;134;49;0;36;1;36;1
automotive_susan_e;main1;7;57;82;0;948;49;0;36;1;36;1
automotive_susan_e;main1;8;57;82;0;2982;49;0;36;1;36;1
automotive_susan_e;main1;9;57;82;0;92;49;0;36;1;36;1
automotive_susan_e;main1;10;57;82;0;2162;49;0;36;1;36;1
automotive_susan_e;main1;11;57;82;0;328;49;0;36;1;36;1
automotive_susan_e;main1;12;57;82;0;48;49;0;36;1;36;1
automotive_susan_e;main1;13;57;82;0;1054;49;0;36;1;36;1
automotive_susan_e;main1;14;57;82;0;484;49;0;36;1;36;1
automotive_susan_e;main1;15;57;82;0;382;49;0;36;1;36;1
automotive_susan_e;main1;16;57;82;0;636;49;0;36;1;36;1
automotive_susan_e;main1;17;57;82;0;402;49;0;36;1;36;1
automotive_susan_e;main1;18;57;82;0;794;49;0;36;1;36;1
automotive_susan_e;main1;19;57;82;0;86;49;0;36;1;36;1
automotive_susan_e;main1;20;57;82;0;238;49;0;36;1;36;1
automotive_susan_e;setup_brightness_lut;1;8;10;0;192236;28;0;6;1;6;1
automotive_susan_e;setup_brightness_lut;2;8;10;0;156256;28;0;6;1;6;1
automotive_susan_e;setup_brightness_lut;3;8;10;0;41634;28;0;6;1;6;1
automotive_susan_e;setup_brightness_lut;4;8;10;0;629650;28;0;6;1;6;1
automotive_susan_e;setup_brightness_lut;5;8;10;0;75044;28;0;6;1;6;1
automotive_susan_e;setup_brightness_lut;6;8;10;0;34438;28;0;6;1;6;1
automotive_susan_e;setup_brightness_lut;7;8;10;0;243636;28;0;6;1;6;1
automotive_susan_e;setup_brightness_lut;8;8;10;0;766374;28;0;6;1;6;1
automotive_susan_e;setup_brightness_lut;9;8;10;0;23644;28;0;6;1;6;1
automotive_susan_e;setup_brightness_lut;10;8;10;0;555634;28;0;6;1;6;1
automotive_susan_e;setup_brightness_lut;11;8;10;0;84296;28;0;6;1;6;1
automotive_susan_e;setup_brightness_lut;12;8;10;0;12336;28;0;6;1;6;1
automotive_susan_e;setup_brightness_lut;13;8;10;0;270878;28;0;6;1;6;1
automotive_susan_e;setup_brightness_lut;14;8;10;0;124388;28;0;6;1;6;1
automotive_susan_e;setup_brightness_lut;15;8;10;0;98174;28;0;6;1;6;1
automotive_susan_e;setup_brightness_lut;16;8;10;0;163452;28;0;6;1;6;1
automotive_susan_e;setup_brightness_lut;17;8;10;0;103314;28;0;6;1;6;1
automotive_susan_e;setup_brightness_lut;18;8;10;0;204058;28;0;6;1;6;1
automotive_susan_e;setup_brightness_lut;19;8;10;0;22102;28;0;6;1;6;1
automotive_susan_e;setup_brightness_lut;20;8;10;0;61166;28;0;6;1;6;1
automotive_susan_e;susan_edges;1;77;103;374;98803320;1503;0;29;1;401;0
automotive_susan_e;susan_edges;2;77;103;304;95154128;1503;0;29;1;401;0
automotive_susan_e;susan_edges;3;77;103;81;59118984;1503;0;29;1;401;0
automotive_susan_e;susan_edges;4;77;103;1225;79388575;1503;0;29;1;401;0
automotive_susan_e;susan_edges;5;77;103;146;103447716;1503;0;29;1;401;0
automotive_susan_e;susan_edges;6;77;103;67;49016865;1503;0;29;1;401;0
automotive_susan_e;susan_edges;7;77;103;474;88322790;1503;0;29;1;401;0
automotive_susan_e;susan_edges;8;77;103;1491;62036037;1503;0;29;1;401;0
automotive_susan_e;susan_edges;9;77;103;46;63537408;1503;0;29;1;401;0
automotive_susan_e;susan_edges;10;77;103;1081;90917505;1503;0;29;1;401;0
automotive_susan_e;susan_edges;11;77;103;164;110783640;1503;0;29;1;401;0
automotive_susan_e;susan_edges;12;77;103;24;28548336;1503;0;29;1;401;0
automotive_susan_e;susan_edges;13;77;103;527;26102310;1503;0;29;1;401;0
automotive_susan_e;susan_edges;14;77;103;242;73862272;1503;0;29;1;401;0
automotive_susan_e;susan_edges;15;77;103;191;108348570;1503;0;29;1;401;0
automotive_susan_e;susan_edges;16;77;103;318;32576556;1503;0;29;1;401;0
automotive_susan_e;susan_edges;17;77;103;201;45255150;1503;0;29;1;401;0
automotive_susan_e;susan_edges;18;77;103;397;69236800;1503;0;29;1;401;0
automotive_susan_e;susan_edges;19;77;103;43;42035166;1503;0;29;1;401;0
automotive_susan_e;susan_edges;20;77;103;119;44519685;1503;0;29;1;401;0
automotive_susan_e;susan_thin;1;138;185;0;307250724;585;0;450;0;450;0
automotive_susan_e;susan_thin;2;138;185;0;396334224;585;0;450;0;450;0
automotive_susan_e;susan_thin;3;138;185;0;477344259;585;0;450;0;450;0
automotive_susan_e;susan_thin;4;138;185;0;261593850;585;0;450;0;450;0
automotive_susan_e;susan_thin;5;138;185;0;308339590;585;0;450;0;450;0
automotive_susan_e;susan_thin;6;138;185;0;654727283;585;0;450;0;450;0
automotive_susan_e;susan_thin;7;138;185;0;384273222;585;0;450;0;450;0
automotive_susan_e;susan_thin;8;138;185;0;392220969;585;0;450;0;450;0
automotive_susan_e;susan_thin;9;138;185;0;786850516;585;0;450;0;450;0
automotive_susan_e;susan_thin;10;138;185;0;248497037;585;0;450;0;450;0
automotive_susan_e;susan_thin;11;138;185;0;416038644;585;0;450;0;450;0
automotive_susan_e;susan_thin;12;138;185;0;792714384;585;0;450;0;450;0
automotive_susan_e;susan_thin;13;138;185;0;319827868;585;0;450;0;450;0
automotive_susan_e;susan_thin;14;138;185;0;488853552;585;0;450;0;450;0
automotive_susan_e;susan_thin;15;138;185;0;402497547;585;0;450;0;450;0
automotive_susan_e;susan_thin;16;138;185;0;358943136;585;0;450;0;450;0
automotive_susan_e;susan_thin;17;138;185;0;555745302;585;0;450;0;450;0
automotive_susan_e;susan_thin;18;138;185;0;366105857;585;0;450;0;450;0
automotive_susan_e;susan_thin;19;138;185;0;693778555;585;0;450;0;450;0
automotive_susan_e;susan_thin;20;138;185;0;649693352;585;0;450;0;450;0
automotive_susan_s;enlarge;1;17;21;49;159495;72;0;75;1;75;1
automotive_susan_s;enlarge;2;17;21;41;132020;72;0;75;1;75;1
automotive_susan_s;enlarge;3;17;21;18;126252;72;0;75;1;75;1
automotive_susan_s;enlarge;4;17;21;197;419216;72;0;75;1;75;1
automotive_susan_s;enlarge;5;17;21;18;104328;72;0;75;1;75;1
automotive_susan_s;enlarge;6;17;21;18;97776;72;0;75;1;75;1
automotive_susan_s;enlarge;7;17;21;70;230300;72;0;75;1;75;1
automotive_susan_s;enlarge;8;17;21;304;485184;72;0;75;1;75;1
automotive_susan_s;enlarge;9;17;21;9;63126;72;0;75;1;75;1
automotive_susan_s;enlarge;10;17;21;153;359856;72;0;75;1;75;1
automotive_susan_s;enlarge;11;17;21;19;70091;72;0;75;1;75;1
automotive_susan_s;enlarge;12;17;21;11;68915;72;0;75;1;75;1
automotive_susan_s;enlarge;13;17;21;256;492800;72;0;75;1;75;1
automotive_susan_s;enlarge;14;17;21;43;157423;72;0;75;1;75;1
automotive_susan_s;enlarge;15;17;21;23;99015;72;0;75;1;75;1
automotive_susan_s;enlarge;16;17;21;126;363384;72;0;75;1;75;1
automotive_susan_s;enlarge;17;17;21;58;200970;72;0;75;1;75;1
automotive_susan_s;enlarge;18;17;21;74;293188;72;0;75;1;75;1
automotive_susan_s;enlarge;19;17;21;13;107562;72;0;75;1;75;1
automotive_susan_s;enlarge;20;17;21;35;129850;72;0;75;1;75;1
automotive_susan_s;get_image;1;10;11;0;49;44;0;0;1;0;1
automotive_susan_s;get_image;2;10;11;0;41;44;0;0;1;0;1
automotive_susan_s;get_image;3;10;11;0;18;44;0;0;1;0;1
automotive_susan_s;get_image;4;10;11;0;197;44;0;0;1;0;1
automotive_susan_s;get_image;5;10;11;0;18;44;0;0;1;0;1
automotive_susan_s;get_image;6;10;11;0;18;44;0;0;1;0;1
automotive_susan_s;get_image;7;10;11;0;70;44;0;0;1;0;1
automotive_susan_s;get_image;8;10;11;0;304;44;0;0;1;0;1
automotive_susan_s;get_image;9;10;11;0;9;44;0;0;1;0;1
automotive_susan_s;get_image;10;10;11;0;153;44;0;0;1;0;1
automotive_susan_s;get_image;11;10;11;0;19;44;0;0;1;0;1
automotive_susan_s;get_image;12;10;11;0;11;44;0;0;1;0;1
automotive_susan_s;get_image;13;10;11;0;256;44;0;0;1;0;1
automotive_susan_s;get_image;14;10;11;0;43;44;0;0;1;0;1
automotive_susan_s;get_image;15;10;11;0;23;44;0;0;1;0;1
automotive_susan_s;get_image;16;10;11;0;126;44;0;0;1;0;1
automotive_susan_s;get_image;17;10;11;0;58;44;0;0;1;0;1
automotive_susan_s;get_image;18;10;11;0;74;44;0;0;1;0;1
automotive_susan_s;get_image;19;10;11;0;13;44;0;0;1;0;1
automotive_susan_s;get_image;20;10;11;0;35;44;0;0;1;0;1
automotive_susan_s;getint;1;23;29;0;441;34;0;4;0;9;0
automotive_susan_s;getint;2;23;29;0;369;34;0;4;0;9;0
automotive_susan_s;getint;3;23;29;0;162;34;0;4;0;9;0
automotive_susan_s;getint;4;23;29;0;1773;34;0;4;0;9;0
automotive_susan_s;getint;5;23;29;0;162;34;0;4;0;9;0
automotive_susan_s;getint;6;23;29;0;162;34;0;4;0;9;0
automotive_susan_s;getint;7;23;29;0;630;34;0;4;0;9;0
automotive_susan_s;getint;8;23;29;0;2736;34;0;4;0;9;0
automotive_susan_s;getint;9;23;29;0;90;34;0;4;0;9;0
automotive_susan_s;getint;10;23;29;0;1377;34;0;4;0;9;0
automotive_susan_s;getint;11;23;29;0;190;34;0;4;0;9;0
automotive_susan_s;getint;12;23;29;0;110;34;0;4;0;9;0
automotive_susan_s;getint;13;23;29;0;2304;34;0;4;0;9;0
automotive_susan_s;getint;14;23;29;0;387;34;0;4;0;9;0
automotive_susan_s;getint;15;23;29;0;207;34;0;4;0;9;0
automotive_susan_s;getint;16;23;29;0;1134;34;0;4;0;9;0
automotive_susan_s;getint;17;23;29;0;522;34;0;4;0;9;0
automotive_susan_s;getint;18;23;29;0;666;34;0;4;0;9;0
automotive_susan_s;getint;19;23;29;0;130;34;0;4;0;9;0
automotive_susan_s;getint;20;23;29;0;315;34;0;4;0;9;0
automotive_susan_s;main;1;8;10;0;50;17;0;11;1;11;1
automotive_susan_s;main;2;8;10;0;42;17;0;11;1;11;1
automotive_susan_s;main;3;8;10;0;19;17;0;11;1;11;1
automotive_susan_s;main;4;8;10;0;198;17;0;11;1;11;1
automotive_susan_s;main;5;8;10;0;19;17;0;11;1;11;1
automotive_susan_s;main;6;8;10;0;19;17;0;11;1;11;1
automotive_susan_s;main;7;8;10;0;71;17;0;11;1;11;1
automotive_susan_s;main;8;8;10;0;305;17;0;11;1;11;1
automotive_susan_s;main;9;8;10;0;10;17;0;11;1;11;1
automotive_susan_s;main;10;8;10;0;154;17;0;11;1;11;1
automotive_susan_s;main;11;8;10;0;20;17;0;11;1;11;1
automotive_susan_s;main;12;8;10;0;12;17;0;11;1;11;1
automotive_susan_s;main;13;8;10;0;257;17;0;11;1;11;1
automotive_susan_s;main;14;8;10;0;44;17;0;11;1;11;1
automotive_susan_s;main;15;8;10;0;24;17;0;11;1;11;1
automotive_susan_s;main;16;8;10;0;127;17;0;11;1;11;1
automotive_susan_s;main;17;8;10;0;59;17;0;11;1;11;1
automotive_susan_s;main;18;8;10;0;75;17;0;11;1;11;1
automotive_susan_s;main;19;8;10;0;14;17;0;11;1;11;1
automotive_susan_s;main;20;8;10;0;36;17;0;11;1;11;1
automotive_susan_s;main1;1;57;82;0;98;49;0;36;1;36;1
automotive_susan_s;main1;2;57;82;0;82;49;0;36;1;36;1
automotive_susan_s;main1;3;57;82;0;36;49;0;36;1;36;1
automotive_susan_s;main1;4;57;82;0;394;49;0;36;1;36;1
automotive_susan_s;main1;5;57;82;0;36;49;0;36;1;36;1
automotive_susan_s;main1;6;57;82;0;36;49;0;36;1;36;1
automotive_susan_s;main1;7;57;82;0;140;49;0;36;1;36;1
automotive_susan_s;main1;8;57;82;0;608;49;0;36;1;36;1
automotive_susan_s;main1;9;57;82;0;18;49;0;36;1;36;1
automotive_susan_s;main1;10;57;82;0;306;49;0;36;1;36;1
automotive_susan_s;main1;11;57;82;0;38;49;0;36;1;36;1
automotive_susan_s;main1;12;57;82;0;22;49;0;36;1;36;1
automotive_susan_s;main1;13;57;82;0;512;49;0;36;1;36;1
automotive_susan_s;main1;14;57;82;0;86;49;0;36;1;36;1
automotive_susan_s;main1;15;57;82;0;46;49;0;36;1;36;1
automotive_susan_s;main1;16;57;82;0;252;49;0;36;1;36;1
automotive_susan_s;main1;17;57;82;0;116;49;0;36;1;36;1
automotive_susan_s;main1;18;57;82;0;148;49;0;36;1;36;1
automotive_susan_s;main1;19;57;82;0;26;49;0;36;1;36;1
automotive_susan_s;main1;20;57;82;0;70;49;0;36;1;36;1
automotive_susan_s;median;2;12;15;205;7175;73;0;76;1;76;1
automotive_susan_s;median;3;12;15;4572;160020;73;0;76;1;76;1
automotive_susan_s;median;5;12;15;36;1260;73;0;76;1;76;1
automotive_susan_s;median;7;12;15;280;9800;73;0;76;1;76;1
automotive_susan_s;median;8;12;15;1520;53200;73;0;76;1;76;1
automotive_susan_s;median;9;12;15;0;315;73;0;76;1;76;1
automotive_susan_s;median;12;12;15;0;2695;73;0;76;1;76;1
automotive_susan_s;median;14;12;15;172;6020;73;0;76;1;76;1
automotive_susan_s;median;15;12;15;23;805;73;0;76;1;76;1
automotive_susan_s;median;18;12;15;222;7770;73;0;76;1;76;1
automotive_susan_s;median;20;12;15;805;28175;73;0;76;1;76;1
automotive_susan_s;setup_brightness_lut;1;8;10;0;25186;28;0;6;1;6;1
automotive_susan_s;setup_brightness_lut;2;8;10;0;21074;28;0;6;1;6;1
automotive_susan_s;setup_brightness_lut;3;8;10;0;9252;28;0;6;1;6;1
automotive_susan_s;setup_brightness_lut;4;8;10;0;101258;28;0;6;1;6;1
automotive_susan_s;setup_brightness_lut;5;8;10;0;9252;28;0;6;1;6;1
automotive_susan_s;setup_brightness_lut;6;8;10;0;9252;28;0;6;1;6;1
automotive_susan_s;setup_brightness_lut;7;8;10;0;35980;28;0;6;1;6;1
automotive_susan_s;setup_brightness_lut;8;8;10;0;156256;28;0;6;1;6;1
automotive_susan_s;setup_brightness_lut;9;8;10;0;4626;28;0;6;1;6;1
automotive_susan_s;setup_brightness_lut;10;8;10;0;78642;28;0;6;1;6;1
automotive_susan_s;setup_brightness_lut;11;8;10;0;9766;28;0;6;1;6;1
automotive_susan_s;setup_brightness_lut;12;8;10;0;5654;28;0;6;1;6;1
automotive_susan_s;setup_brightness_lut;13;8;10;0;131584;28;0;6;1;6;1
automotive_susan_s;setup_brightness_lut;14;8;10;0;22102;28;0;6;1;6;1
automotive_susan_s;setup_brightness_lut;15;8;10;0;11822;28;0;6;1;6;1
automotive_susan_s;setup_brightness_lut;16;8;10;0;64764;28;0;6;1;6;1
automotive_susan_s;setup_brightness_lut;17;8;10;0;29812;28;0;6;1;6;1
automotive_susan_s;setup_brightness_lut;18;8;10;0;38036;28;0;6;1;6;1
automotive_susan_s;setup_brightness_lut;19;8;10;0;6682;28;0;6;1;6;1
automotive_susan_s;setup_brightness_lut;20;8;10;0;17990;28;0;6;1;6;1
automotive_susan_s;susan_smoothing;1;55;69;0;3175200000;80;0;140;1;140;1
automotive_susan_s;susan_smoothing;2;55;69;0;3143978400;80;0;140;1;140;1
automotive_susan_s;susan_smoothing;3;55;69;0;3193616160;80;0;140;1;140;1
automotive_susan_s;susan_smoothing;4;55;69;0;3197357280;80;0;140;1;140;1
automotive_susan_s;susan_smoothing;5;55;69;0;3101237280;80;0;140;1;140;1
automotive_susan_s;susan_smoothing;6;55;69;0;3202044480;80;0;140;1;140;1
automotive_susan_s;susan_smoothing;7;55;69;0;3210480000;80;0;140;1;140;1
automotive_susan_s;susan_smoothing;8;55;69;0;3201338880;80;0;140;1;140;1
automotive_susan_s;susan_smoothing;9;55;69;0;3012402960;80;0;140;1;140;1
automotive_susan_s;susan_smoothing;10;55;69;0;3206096640;80;0;140;1;140;1
automotive_susan_s;susan_smoothing;11;55;69;0;3128524800;80;0;140;1;140;1
automotive_susan_s;susan_smoothing;12;55;69;0;3173491200;80;0;140;1;140;1
automotive_susan_s;susan_smoothing;13;55;69;0;3194880000;80;0;140;1;140;1
automotive_susan_s;susan_smoothing;14;55;69;0;3213689280;80;0;140;1;140;1
automotive_susan_s;susan_smoothing;15;55;69;0;3179520000;80;0;140;1;140;1
automotive_susan_s;susan_smoothing;16;55;69;0;3205409760;80;0;140;1;140;1
automotive_susan_s;susan_smoothing;17;55;69;0;3207168000;80;0;140;1;140;1
automotive_susan_s;susan_smoothing;18;55;69;0;3180372000;80;0;140;1;140;1
automotive_susan_s;susan_smoothing;19;55;69;0;3083960880;80;0;140;1;140;1
automotive_susan_s;susan_smoothing;20;55;69;0;3201240000;80;0;140;1;140;1
bzip2d;BZ2_blockSort;4;35;46;0;10048000;83;0;72;1;72;1
bzip2d;BZ2_blockSort;5;35;46;0;16798200;83;0;72;1;72;1
bzip2d;BZ2_blockSort;6;35;46;0;23884800;83;0;72;1;72;1
bzip2d;BZ2_blockSort;7;35;46;0;19422780;83;0;72;1;72;1
bzip2d;BZ2_blockSort;8;35;46;0;6728728;83;0;72;1;72;1
bzip2d;BZ2_blockSort;9;35;46;0;14671000;83;0;72;1;72;1
bzip2d;BZ2_bzCompress;4;45;66;0;13000;86;0;14;1;103;0
bzip2d;BZ2_bzCompress;5;45;66;0;7800;86;0;14;1;103;0
bzip2d;BZ2_bzCompress;6;45;66;0;12300;86;0;14;1;103;0
bzip2d;BZ2_bzCompress;7;45;66;0;8020;86;0;14;1;103;0
bzip2d;BZ2_bzCompress;8;45;66;0;8418;86;0;14;1;103;0
bzip2d;BZ2_bzCompress;9;45;66;0;8500;86;0;14;1;103;0
bzip2d;BZ2_bzCompressEnd;4;17;23;0;1000;1;0;0;1;0;1
bzip2d;BZ2_bzCompressEnd;5;17;23;0;600;1;0;0;1;0;1
bzip2d;BZ2_bzCompressEnd;6;17;23;0;150;1;0;0;1;0;1
bzip2d;BZ2_bzCompressEnd;7;17;23;0;20;1;0;0;1;0;1
bzip2d;BZ2_bzCompressEnd;8;17;23;0;2;1;0;0;1;0;1
bzip2d;BZ2_bzCompressEnd;9;17;23;0;1700;1;0;0;1;0;1
bzip2d;BZ2_bzCompressInit;4;45;62;0;1000;25;1;0;1;150;1
bzip2d;BZ2_bzCompressInit;5;45;62;0;600;25;1;0;1;150;1
bzip2d;BZ2_bzCompressInit;6;45;62;0;150;25;1;0;1;150;1
bzip2d;BZ2_bzCompressInit;7;45;62;0;20;25;1;0;1;150;1
bzip2d;BZ2_bzCompressInit;8;45;62;0;2;25;1;0;1;150;1
bzip2d;BZ2_bzCompressInit;9;45;62;0;1700;25;1;0;1;150;1
bzip2d;BZ2_bzDecompress;1;45;62;0;25120;102;0;14;1;14;1
bzip2d;BZ2_bzDecompress;2;45;62;0;26250;102;0;14;1;14;1
bzip2d;BZ2_bzDecompress;3;45;62;0;61920;102;0;14;1;14;1
bzip2d;BZ2_bzDecompress;10;45;62;0;28800;102;0;14;1;14;1
bzip2d;BZ2_bzDecompress;11;45;62;0;25800;102;0;14;1;14;1
bzip2d;BZ2_bzDecompress;12;45;62;0;26970;102;0;14;1;14;1
bzip2d;BZ2_bzDecompress;13;45;62;0;26400;102;0;14;1;14;1
bzip2d;BZ2_bzDecompress;14;45;62;0;32000;102;0;14;1;14;1
bzip2d;BZ2_bzDecompress;15;45;62;0;28800;102;0;14;1;14;1
bzip2d;BZ2_bzDecompress;16;45;62;0;26600;102;0;14;1;14;1
bzip2d;BZ2_bzDecompress;17;45;62;0;35360;102;0;14;1;14;1
bzip2d;BZ2_bzDecompress;18;45;62;0;23530;102;0;14;1;14;1
bzip2d;BZ2_bzDecompress;19;45;62;0;56000;102;0;14;1;14;1
bzip2d;BZ2_bzDecompress;20;45;62;0;30480;102;0;14;1;14;1
bzip2d;BZ2_bzDecompressEnd;1;17;23;0;80;11;0;0;1;0;1
bzip2d;BZ2_bzDecompressEnd;2;17;23;0;750;11;0;0;1;0;1
bzip2d;BZ2_bzDecompressEnd;3;17;23;0;240;11;0;0;1;0;1
bzip2d;BZ2_bzDecompressEnd;10;17;23;0;900;11;0;0;1;0;1
bzip2d;BZ2_bzDecompressEnd;11;17;23;0;600;11;0;0;1;0;1
bzip2d;BZ2_bzDecompressEnd;12;17;23;0;30;11;0;0;1;0;1
bzip2d;BZ2_bzDecompressEnd;13;17;23;0;2200;11;0;0;1;0;1
bzip2d;BZ2_bzDecompressEnd;14;17;23;0;1000;11;0;0;1;0;1
bzip2d;BZ2_bzDecompressEnd;15;17;23;0;1200;11;0;0;1;0;1
bzip2d;BZ2_bzDecompressEnd;16;17;23;0;280;11;0;0;1;0;1
bzip2d;BZ2_bzDecompressEnd;17;17;23;0;130;11;0;0;1;0;1
bzip2d;BZ2_bzDecompressEnd;18;17;23;0;130;11;0;0;1;0;1
bzip2d;BZ2_bzDecompressEnd;19;17;23;0;28000;11;0;0;1;0;1
bzip2d;BZ2_bzDecompressEnd;20;17;23;0;240;11;0;0;1;0;1
bzip2d;BZ2_bzDecompressInit;1;24;33;0;80;56;1;0;1;0;1
bzip2d;BZ2_bzDecompressInit;2;24;33;0;750;56;1;0;1;0;1
bzip2d;BZ2_bzDecompressInit;3;24;33;0;240;56;1;0;1;0;1
bzip2d;BZ2_bzDecompressInit;10;24;33;0;900;56;1;0;1;0;1
bzip2d;BZ2_bzDecompressInit;11;24;33;0;600;56;1;0;1;0;1
bzip2d;BZ2_bzDecompressInit;12;24;33;0;30;56;1;0;1;0;1
