Benchmark Name;Function Name;Execution;Number of vertices;Number of edges;Min count;Max count;Block Ordering;Guess;Distance;Hit
automotive_susan_e;getint;19;11;14;0;430;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"2;12;14;14.ph;23;4;9;9_12.ce;14_14.ce;6;0";22;0,6000
automotive_susan_e;getint;20;11;14;0;1071;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"2;12;14;14.ph;23;4;9;9_12.ce;14_14.ce;6;0";22;0,6000
automotive_susan_s;getint;1;11;14;0;441;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"12;2;14;14_14.ce;14.ph;23;0;4;9;9_12.ce;6";16;0,7091
automotive_susan_s;getint;2;11;14;0;369;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"12;2;14;14_14.ce;14.ph;23;0;4;9;9_12.ce;6";16;0,7091
automotive_susan_s;getint;3;11;14;0;162;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"12;2;14;14_14.ce;14.ph;23;0;4;9;9_12.ce;6";16;0,7091
automotive_susan_s;getint;4;11;14;0;1773;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"12;2;14;14_14.ce;14.ph;23;0;4;9;9_12.ce;6";16;0,7091
automotive_susan_s;getint;5;11;14;0;162;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"12;2;14;14_14.ce;14.ph;23;0;4;9;9_12.ce;6";16;0,7091
automotive_susan_s;getint;6;11;14;0;162;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"12;2;14;14_14.ce;14.ph;23;0;4;9;9_12.ce;6";16;0,7091
automotive_susan_s;getint;7;11;14;0;630;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"12;2;14;14_14.ce;14.ph;23;0;4;9;9_12.ce;6";16;0,7091
automotive_susan_s;getint;8;11;14;0;2736;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"12;2;14;14_14.ce;14.ph;23;0;4;9;9_12.ce;6";16;0,7091
automotive_susan_s;getint;9;11;14;0;90;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"12;2;14;14_14.ce;14.ph;23;0;4;9;9_12.ce;6";16;0,7091
automotive_susan_s;getint;10;11;14;0;1377;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"12;2;14;14_14.ce;14.ph;23;0;4;9;9_12.ce;6";16;0,7091
automotive_susan_s;getint;11;11;14;0;190;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"12;2;14;14_14.ce;14.ph;23;0;4;9;9_12.ce;6";16;0,7091
automotive_susan_s;getint;12;11;14;0;110;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"12;2;14;14_14.ce;14.ph;23;0;4;9;9_12.ce;6";16;0,7091
automotive_susan_s;getint;13;11;14;0;2304;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"12;2;14;14_14.ce;14.ph;23;0;4;9;9_12.ce;6";16;0,7091
automotive_susan_s;getint;14;11;14;0;387;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"12;2;14;14_14.ce;14.ph;23;0;4;9;9_12.ce;6";16;0,7091
automotive_susan_s;getint;15;11;14;0;207;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"12;2;14;14_14.ce;14.ph;23;0;4;9;9_12.ce;6";16;0,7091
automotive_susan_s;getint;16;11;14;0;1134;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"12;2;14;14_14.ce;14.ph;23;0;4;9;9_12.ce;6";16;0,7091
automotive_susan_s;getint;17;11;14;0;522;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"12;2;14;14_14.ce;14.ph;23;0;4;9;9_12.ce;6";16;0,7091
automotive_susan_s;getint;18;11;14;0;666;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"12;2;14;14_14.ce;14.ph;23;0;4;9;9_12.ce;6";16;0,7091
automotive_susan_s;getint;19;11;14;0;130;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"12;2;14;14_14.ce;14.ph;23;0;4;9;9_12.ce;6";16;0,7091
automotive_susan_s;getint;20;11;14;0;315;"14;14_14.ce;2;9;0;14.ph;23;12;9_12.ce;4;6";"12;2;14;14_14.ce;14.ph;23;0;4;9;9_12.ce;6";16;0,7091
automotive_susan_s;main;1;9;12;0;49;"12;12_12.ce;0;12.ph;17;17.le;7;4;7_17.ce";"12;12_12.ce;12.ph;7;7_17.ce;17.le;17;4;0";12;0,6667
automotive_susan_s;main;2;9;12;0;41;"12;12_12.ce;0;12.ph;17;17.le;7;4;7_17.ce";"12;12_12.ce;12.ph;7;7_17.ce;17.le;17;4;0";12;0,6667
automotive_susan_s;main;3;9;12;0;18;"12;12_12.ce;0;12.ph;17;17.le;7;4;7_17.ce";"12;12_12.ce;12.ph;7;7_17.ce;17.le;17;4;0";12;0,6667
automotive_susan_s;main;4;9;12;0;197;"12;12_12.ce;0;12.ph;17;17.le;7;4;7_17.ce";"12;12_12.ce;12.ph;7;7_17.ce;17.le;17;4;0";12;0,6667
automotive_susan_s;main;5;9;12;0;18;"12;12_12.ce;0;12.ph;17;17.le;7;4;7_17.ce";"12;12_12.ce;12.ph;7;7_17.ce;17.le;17;4;0";12;0,6667
automotive_susan_s;main;6;9;12;0;18;"12;12_12.ce;0;12.ph;17;17.le;7;4;7_17.ce";"12;12_12.ce;12.ph;7;7_17.ce;17.le;17;4;0";12;0,6667
automotive_susan_s;main;7;9;12;0;70;"12;12_12.ce;0;12.ph;17;17.le;7;4;7_17.ce";"12;12_12.ce;12.ph;7;7_17.ce;17.le;17;4;0";12;0,6667
automotive_susan_s;main;8;9;12;0;304;"12;12_12.ce;0;12.ph;17;17.le;7;4;7_17.ce";"12;12_12.ce;12.ph;7;7_17.ce;17.le;17;4;0";12;0,6667
automotive_susan_s;main;9;9;12;0;9;"12;12_12.ce;0;12.ph;17;17.le;7;4;7_17.ce";"12;12_12.ce;12.ph;7;7_17.ce;17.le;17;4;0";12;0,6667
automotive_susan_s;main;10;9;12;0;153;"12;12_12.ce;0;12.ph;17;17.le;7;4;7_17.ce";"12;12_12.ce;12.ph;7;7_17.ce;17.le;17;4;0";12;0,6667
automotive_susan_s;main;11;9;12;0;19;"12;12_12.ce;0;12.ph;17;17.le;7;4;7_17.ce";"12;12_12.ce;12.ph;7;7_17.ce;17.le;17;4;0";12;0,6667
automotive_susan_s;main;12;9;12;0;11;"12;12_12.ce;0;12.ph;17;17.le;7;4;7_17.ce";"12;12_12.ce;12.ph;7;7_17.ce;17.le;17;4;0";12;0,6667
automotive_susan_s;main;13;9;12;0;256;"12;12_12.ce;0;12.ph;17;17.le;7;4;7_17.ce";"12;12_12.ce;12.ph;7;7_17.ce;17.le;17;4;0";12;0,6667
automotive_susan_s;main;14;9;12;0;43;"12;12_12.ce;0;12.ph;17;17.le;7;4;7_17.ce";"12;12_12.ce;12.ph;7;7_17.ce;17.le;17;4;0";12;0,6667
automotive_susan_s;main;15;9;12;0;23;"12;12_12.ce;0;12.ph;17;17.le;7;4;7_17.ce";"12;12_12.ce;12.ph;7;7_17.ce;17.le;17;4;0";12;0,6667
automotive_susan_s;main;16;9;12;0;126;"12;12_12.ce;0;12.ph;17;17.le;7;4;7_17.ce";"12;12_12.ce;12.ph;7;7_17.ce;17.le;17;4;0";12;0,6667
automotive_susan_s;main;17;9;12;0;58;"12;12_12.ce;0;12.ph;17;17.le;7;4;7_17.ce";"12;12_12.ce;12.ph;7;7_17.ce;17.le;17;4;0";12;0,6667
automotive_susan_s;main;18;9;12;0;74;"12;12_12.ce;0;12.ph;17;17.le;7;4;7_17.ce";"12;12_12.ce;12.ph;7;7_17.ce;17.le;17;4;0";12;0,6667
automotive_susan_s;main;19;9;12;0;13;"12;12_12.ce;0;12.ph;17;17.le;7;4;7_17.ce";"12;12_12.ce;12.ph;7;7_17.ce;17.le;17;4;0";12;0,6667
automotive_susan_s;main;20;9;12;0;35;"12;12_12.ce;0;12.ph;17;17.le;7;4;7_17.ce";"12;12_12.ce;12.ph;7;7_17.ce;17.le;17;4;0";12;0,6667
bzip2d;BZ2_bzCompressInit;4;23;31;0;1000;"0;15;16;21;22;27;45;68;9;94;0_94.ce;16_22.ce;22_94.ce;27_53.ce;50;53;53_59.ce;56;59;59_65.ce;62;65;9_16.ce";"0;0_94.ce;9;9_16.ce;15;16;16_22.ce;21;22;22_94.ce;27;27_53.ce;45;50;53;53_59.ce;56;59;59_65.ce;62;65;68;94";64;0,7470
bzip2d;BZ2_bzCompressInit;5;23;31;0;600;"0;15;16;21;22;27;45;68;9;94;0_94.ce;16_22.ce;22_94.ce;27_53.ce;50;53;53_59.ce;56;59;59_65.ce;62;65;9_16.ce";"0;0_94.ce;9;9_16.ce;15;16;16_22.ce;21;22;22_94.ce;27;27_53.ce;45;50;53;53_59.ce;56;59;59_65.ce;62;65;68;94";64;0,7470
bzip2d;BZ2_bzCompressInit;6;23;31;0;150;"0;15;16;21;22;27;45;68;9;94;0_94.ce;16_22.ce;22_94.ce;27_53.ce;50;53;53_59.ce;56;59;59_65.ce;62;65;9_16.ce";"0;0_94.ce;9;9_16.ce;15;16;16_22.ce;21;22;22_94.ce;27;27_53.ce;45;50;53;53_59.ce;56;59;59_65.ce;62;65;68;94";64;0,7470
bzip2d;BZ2_bzCompressInit;7;23;31;0;20;"0;15;16;21;22;27;45;68;9;94;0_94.ce;16_22.ce;22_94.ce;27_53.ce;50;53;53_59.ce;56;59;59_65.ce;62;65;9_16.ce";"0;0_94.ce;9;9_16.ce;15;16;16_22.ce;21;22;22_94.ce;27;27_53.ce;45;50;53;53_59.ce;56;59;59_65.ce;62;65;68;94";64;0,7470
bzip2d;BZ2_bzCompressInit;8;23;31;0;2;"0;15;16;21;22;27;45;68;9;94;0_94.ce;16_22.ce;22_94.ce;27_53.ce;50;53;53_59.ce;56;59;59_65.ce;62;65;9_16.ce";"0;0_94.ce;9;9_16.ce;15;16;16_22.ce;21;22;22_94.ce;27;27_53.ce;45;50;53;53_59.ce;56;59;59_65.ce;62;65;68;94";64;0,7470
bzip2d;BZ2_bzCompressInit;9;23;31;0;1700;"0;15;16;21;22;27;45;68;9;94;0_94.ce;16_22.ce;22_94.ce;27_53.ce;50;53;53_59.ce;56;59;59_65.ce;62;65;9_16.ce";"0;0_94.ce;9;9_16.ce;15;16;16_22.ce;21;22;22_94.ce;27;27_53.ce;45;50;53;53_59.ce;56;59;59_65.ce;62;65;68;94";64;0,7470
bzip2d;BZ2_bzDecompressInit;1;12;16;0;80;"0;11;12;17;18;23;38;7;0_38.ce;12_18.ce;18_38.ce;7_12.ce";"38;23;18;12;11;7;0;0_38.ce;18_38.ce;12_18.ce;7_12.ce;17";25;0,6212
bzip2d;BZ2_bzDecompressInit;2;12;16;0;750;"0;11;12;17;18;23;38;7;0_38.ce;12_18.ce;18_38.ce;7_12.ce";"38;23;18;12;11;7;0;0_38.ce;18_38.ce;12_18.ce;7_12.ce;17";25;0,6212
bzip2d;BZ2_bzDecompressInit;3;12;16;0;240;"0;11;12;17;18;23;38;7;0_38.ce;12_18.ce;18_38.ce;7_12.ce";"38;23;18;12;11;7;0;0_38.ce;18_38.ce;12_18.ce;7_12.ce;17";25;0,6212
bzip2d;BZ2_bzDecompressInit;10;12;16;0;900;"0;11;12;17;18;23;38;7;0_38.ce;12_18.ce;18_38.ce;7_12.ce";"38;23;18;12;11;7;0;0_38.ce;18_38.ce;12_18.ce;7_12.ce;17";25;0,6212
bzip2d;BZ2_bzDecompressInit;11;12;16;0;600;"0;11;12;17;18;23;38;7;0_38.ce;12_18.ce;18_38.ce;7_12.ce";"38;23;18;12;11;7;0;0_38.ce;18_38.ce;12_18.ce;7_12.ce;17";25;0,6212
bzip2d;BZ2_bzDecompressInit;12;12;16;0;30;"0;11;12;17;18;23;38;7;0_38.ce;12_18.ce;18_38.ce;7_12.ce";"38;23;18;12;11;7;0;0_38.ce;18_38.ce;12_18.ce;7_12.ce;17";25;0,6212
bzip2d;BZ2_bzDecompressInit;13;12;16;0;2200;"0;11;12;17;18;23;38;7;0_38.ce;12_18.ce;18_38.ce;7_12.ce";"38;23;18;12;11;7;0;0_38.ce;18_38.ce;12_18.ce;7_12.ce;17";25;0,6212
bzip2d;BZ2_bzDecompressInit;14;12;16;0;1000;"0;11;12;17;18;23;38;7;0_38.ce;12_18.ce;18_38.ce;7_12.ce";"38;23;18;12;11;7;0;0_38.ce;18_38.ce;12_18.ce;7_12.ce;17";25;0,6212
bzip2d;BZ2_bzDecompressInit;15;12;16;0;1200;"0;11;12;17;18;23;38;7;0_38.ce;12_18.ce;18_38.ce;7_12.ce";"38;23;18;12;11;7;0;0_38.ce;18_38.ce;12_18.ce;7_12.ce;17";25;0,6212
bzip2d;BZ2_bzDecompressInit;16;12;16;0;280;"0;11;12;17;18;23;38;7;0_38.ce;12_18.ce;18_38.ce;7_12.ce";"38;23;18;12;11;7;0;0_38.ce;18_38.ce;12_18.ce;7_12.ce;17";25;0,6212
bzip2d;BZ2_bzDecompressInit;17;12;16;0;130;"0;11;12;17;18;23;38;7;0_38.ce;12_18.ce;18_38.ce;7_12.ce";"38;23;18;12;11;7;0;0_38.ce;18_38.ce;12_18.ce;7_12.ce;17";25;0,6212
bzip2d;BZ2_bzDecompressInit;18;12;16;0;130;"0;11;12;17;18;23;38;7;0_38.ce;12_18.ce;18_38.ce;7_12.ce";"38;23;18;12;11;7;0;0_38.ce;18_38.ce;12_18.ce;7_12.ce;17";25;0,6212
bzip2d;BZ2_bzDecompressInit;19;12;16;0;28000;"0;11;12;17;18;23;38;7;0_38.ce;12_18.ce;18_38.ce;7_12.ce";"38;23;18;12;11;7;0;0_38.ce;18_38.ce;12_18.ce;7_12.ce;17";25;0,6212
bzip2d;BZ2_bzDecompressInit;20;12;16;0;240;"0;11;12;17;18;23;38;7;0_38.ce;12_18.ce;18_38.ce;7_12.ce";"38;23;18;12;11;7;0;0_38.ce;18_38.ce;12_18.ce;7_12.ce;17";25;0,6212
bzip2d;BZ2_bzWriteOpen;4;25;35;0;1000;"0;17;22;27;28;29;43;45;5;6;0_6.ce;15;15_45.ce;16;20;20_45.ce;21;25;25_45.ce;26;27_29.ce;40;40_42.ce;41;42";"0;0_6.ce;5;6;15;15_45.ce;16;17;20;20_45.ce;21;22;25;25_45.ce;26;27;27_29.ce;28;29;40;40_42.ce;41;42;43;45";89;0,7033
bzip2d;BZ2_bzWriteOpen;5;25;35;0;600;"0;17;22;27;28;29;43;45;5;6;0_6.ce;15;15_45.ce;16;20;20_45.ce;21;25;25_45.ce;26;27_29.ce;40;40_42.ce;41;42";"0;0_6.ce;5;6;15;15_45.ce;16;17;20;20_45.ce;21;22;25;25_45.ce;26;27;27_29.ce;28;29;40;40_42.ce;41;42;43;45";89;0,7033
bzip2d;BZ2_bzWriteOpen;6;25;35;0;150;"0;17;22;27;28;29;43;45;5;6;0_6.ce;15;15_45.ce;16;20;20_45.ce;21;25;25_45.ce;26;27_29.ce;40;40_42.ce;41;42";"0;0_6.ce;5;6;15;15_45.ce;16;17;20;20_45.ce;21;22;25;25_45.ce;26;27;27_29.ce;28;29;40;40_42.ce;41;42;43;45";89;0,7033
bzip2d;BZ2_bzWriteOpen;7;25;35;0;20;"0;17;22;27;28;29;43;45;5;6;0_6.ce;15;15_45.ce;16;20;20_45.ce;21;25;25_45.ce;26;27_29.ce;40;40_42.ce;41;42";"0;0_6.ce;5;6;15;15_45.ce;16;17;20;20_45.ce;21;22;25;25_45.ce;26;27;27_29.ce;28;29;40;40_42.ce;41;42;43;45";89;0,7033
bzip2d;BZ2_bzWriteOpen;8;25;35;0;2;"0;17;22;27;28;29;43;45;5;6;0_6.ce;15;15_45.ce;16;20;20_45.ce;21;25;25_45.ce;26;27_29.ce;40;40_42.ce;41;42";"0;0_6.ce;5;6;15;15_45.ce;16;17;20;20_45.ce;21;22;25;25_45.ce;26;27;27_29.ce;28;29;40;40_42.ce;41;42;43;45";89;0,7033
bzip2d;BZ2_bzWriteOpen;9;25;35;0;1700;"0;17;22;27;28;29;43;45;5;6;0_6.ce;15;15_45.ce;16;20;20_45.ce;21;25;25_45.ce;26;27_29.ce;40;40_42.ce;41;42";"0;0_6.ce;5;6;15;15_45.ce;16;17;20;20_45.ce;21;22;25;25_45.ce;26;27;27_29.ce;28;29;40;40_42.ce;41;42;43;45";89;0,7033
bzip2d;BZ2_hbAssignCodes;4;26;35;0;7224000;"16;27;37;37_16.ce;16_27.ce;27_37.ce;24;34;12;15;16.ph;42;42.le;42_54.ce;54;54_12.ce;0;5;59;59.le;0_59.ce;12_54.ce;15_42.ce;46;46_54.ce;51";"0;0_59.ce;5;12;12_54.ce;15;15_42.ce;16.ph;16;16_27.ce;24;27;27_37.ce;34;37;37_16.ce;42.le;42;42_54.ce;46;46_54.ce;51;54;54_12.ce;59.le;59";133;0,5908
bzip2d;BZ2_hbAssignCodes;5;26;35;0;2554200;"16;27;37;37_16.ce;16_27.ce;27_37.ce;24;34;12;15;16.ph;42;42.le;42_54.ce;54;54_12.ce;0;5;59;59.le;0_59.ce;12_54.ce;15_42.ce;46;46_54.ce;51";"0;0_59.ce;5;12;12_54.ce;15;15_42.ce;16.ph;16;16_27.ce;24;27;27_37.ce;34;37;37_16.ce;42.le;42;42_54.ce;46;46_54.ce;51;54;54_12.ce;59.le;59";133;0,5908
bzip2d;BZ2_hbAssignCodes;6;26;35;0;1296450;"16;27;37;37_16.ce;16_27.ce;27_37.ce;24;34;12;15;16.ph;42;42.le;42_54.ce;54;54_12.ce;0;5;59;59.le;0_59.ce;12_54.ce;15_42.ce;46;46_54.ce;51";"0;0_59.ce;5;12;12_54.ce;15;15_42.ce;16.ph;16;16_27.ce;24;27;27_37.ce;34;37;37_16.ce;42.le;42;42_54.ce;46;46_54.ce;51;54;54_12.ce;59.le;59";133;0,5908
bzip2d;BZ2_hbAssignCodes;7;26;35;0;188340;"16;27;37;37_16.ce;16_27.ce;27_37.ce;24;34;12;15;16.ph;42;42.le;42_54.ce;54;54_12.ce;0;5;59;59.le;0_59.ce;12_54.ce;15_42.ce;46;46_54.ce;51";"0;0_59.ce;5;12;12_54.ce;15;15_42.ce;16.ph;16;16_27.ce;24;27;27_37.ce;34;37;37_16.ce;42.le;42;42_54.ce;46;46_54.ce;51;54;54_12.ce;59.le;59";133;0,5908
bzip2d;BZ2_hbAssignCodes;8;26;35;0;164346;"16;27;37;37_16.ce;16_27.ce;27_37.ce;24;34;12;15;16.ph;42;42.le;42_54.ce;54;54_12.ce;0;5;59;59.le;0_59.ce;12_54.ce;15_42.ce;46;46_54.ce;51";"0;0_59.ce;5;12;12_54.ce;15;15_42.ce;16.ph;16;16_27.ce;24;27;27_37.ce;34;37;37_16.ce;42.le;42;42_54.ce;46;46_54.ce;51;54;54_12.ce;59.le;59";133;0,5908
bzip2d;BZ2_hbAssignCodes;9;26;35;0;7236900;"16;27;37;37_16.ce;16_27.ce;27_37.ce;24;34;12;15;16.ph;42;42.le;42_54.ce;54;54_12.ce;0;5;59;59.le;0_59.ce;12_54.ce;15_42.ce;46;46_54.ce;51";"0;0_59.ce;5;12;12_54.ce;15;15_42.ce;16.ph;16;16_27.ce;24;27;27_37.ce;34;37;37_16.ce;42.le;42;42_54.ce;46;46_54.ce;51;54;54_12.ce;59.le;59";133;0,5908
bzip2d;addFlagsFromEnvVar;1;35;47;0;160;"0;0_91.ce;91;11;11_11.ce;20;20_85.ce;22;22.ph;3;31;31_22.ce;37;37_40.ce;37_85.ce;3_91.ce;40;40.le;40_69.ce;46;48;48_48.ce;6;69;69.le;69_81.ce;72;72.ph;72_72.ce;8;81;81.le;85;85_8.ce;91.le";"0;0_91.ce;3;3_91.ce;6;8;11;11_11.ce;20;20_85.ce;22.ph;22;31;31_22.ce;37;37_40.ce;37_85.ce;40.le;40;40_69.ce;46;48;48_48.ce;69.le;69;69_81.ce;72.ph;72;72_72.ce;81.le;81;85;85_8.ce;91.le;91";94;0,8420
bzip2d;addFlagsFromEnvVar;2;35;47;0;1500;"0;0_91.ce;91;11;11_11.ce;20;20_85.ce;22;22.ph;3;31;31_22.ce;37;37_40.ce;37_85.ce;3_91.ce;40;40.le;40_69.ce;46;48;48_48.ce;6;69;69.le;69_81.ce;72;72.ph;72_72.ce;8;81;81.le;85;85_8.ce;91.le";"0;0_91.ce;3;3_91.ce;6;8;11;11_11.ce;20;20_85.ce;22.ph;22;31;31_22.ce;37;37_40.ce;37_85.ce;40.le;40;40_69.ce;46;48;48_48.ce;69.le;69;69_81.ce;72.ph;72;72_72.ce;81.le;81;85;85_8.ce;91.le;91";94;0,8420
bzip2d;addFlagsFromEnvVar;3;35;47;0;480;"0;0_91.ce;91;11;11_11.ce;20;20_85.ce;22;22.ph;3;31;31_22.ce;37;37_40.ce;37_85.ce;3_91.ce;40;40.le;40_69.ce;46;48;48_48.ce;6;69;69.le;69_81.ce;72;72.ph;72_72.ce;8;81;81.le;85;85_8.ce;91.le";"0;0_91.ce;3;3_91.ce;6;8;11;11_11.ce;20;20_85.ce;22.ph;22;31;31_22.ce;37;37_40.ce;37_85.ce;40.le;40;40_69.ce;46;48;48_48.ce;69.le;69;69_81.ce;72.ph;72;72_72.ce;81.le;81;85;85_8.ce;91.le;91";94;0,8420
bzip2d;addFlagsFromEnvVar;4;35;47;0;2000;"0;0_91.ce;91;11;11_11.ce;20;20_85.ce;22;22.ph;3;31;31_22.ce;37;37_40.ce;37_85.ce;3_91.ce;40;40.le;40_69.ce;46;48;48_48.ce;6;69;69.le;69_81.ce;72;72.ph;72_72.ce;8;81;81.le;85;85_8.ce;91.le";"0;0_91.ce;3;3_91.ce;6;8;11;11_11.ce;20;20_85.ce;22.ph;22;31;31_22.ce;37;37_40.ce;37_85.ce;40.le;40;40_69.ce;46;48;48_48.ce;69.le;69;69_81.ce;72.ph;72;72_72.ce;81.le;81;85;85_8.ce;91.le;91";94;0,8420
bzip2d;addFlagsFromEnvVar;5;35;47;0;1200;"0;0_91.ce;91;11;11_11.ce;20;20_85.ce;22;22.ph;3;31;31_22.ce;37;37_40.ce;37_85.ce;3_91.ce;40;40.le;40_69.ce;46;48;48_48.ce;6;69;69.le;69_81.ce;72;72.ph;72_72.ce;8;81;81.le;85;85_8.ce;91.le";"0;0_91.ce;3;3_91.ce;6;8;11;11_11.ce;20;20_85.ce;22.ph;22;31;31_22.ce;37;37_40.ce;37_85.ce;40.le;40;40_69.ce;46;48;48_48.ce;69.le;69;69_81.ce;72.ph;72;72_72.ce;81.le;81;85;85_8.ce;91.le;91";94;0,8420
bzip2d;addFlagsFromEnvVar;6;35;47;0;300;"0;0_91.ce;91;11;11_11.ce;20;20_85.ce;22;22.ph;3;31;31_22.ce;37;37_40.ce;37_85.ce;3_91.ce;40;40.le;40_69.ce;46;48;48_48.ce;6;69;69.le;69_81.ce;72;72.ph;72_72.ce;8;81;81.le;85;85_8.ce;91.le";"0;0_91.ce;3;3_91.ce;6;8;11;11_11.ce;20;20_85.ce;22.ph;22;31;31_22.ce;37;37_40.ce;37_85.ce;40.le;40;40_69.ce;46;48;48_48.ce;69.le;69;69_81.ce;72.ph;72;72_72.ce;81.le;81;85;85_8.ce;91.le;91";94;0,8420
bzip2d;addFlagsFromEnvVar;7;35;47;0;40;"0;0_91.ce;91;11;11_11.ce;20;20_85.ce;22;22.ph;3;31;31_22.ce;37;37_40.ce;37_85.ce;3_91.ce;40;40.le;40_69.ce;46;48;48_48.ce;6;69;69.le;69_81.ce;72;72.ph;72_72.ce;8;81;81.le;85;85_8.ce;91.le";"0;0_91.ce;3;3_91.ce;6;8;11;11_11.ce;20;20_85.ce;22.ph;22;31;31_22.ce;37;37_40.ce;37_85.ce;40.le;40;40_69.ce;46;48;48_48.ce;69.le;69;69_81.ce;72.ph;72;72_72.ce;81.le;81;85;85_8.ce;91.le;91";94;0,8420
bzip2d;addFlagsFromEnvVar;8;35;47;0;4;"0;0_91.ce;91;11;11_11.ce;20;20_85.ce;22;22.ph;3;31;31_22.ce;37;37_40.ce;37_85.ce;3_91.ce;40;40.le;40_69.ce;46;48;48_48.ce;6;69;69.le;69_81.ce;72;72.ph;72_72.ce;8;81;81.le;85;85_8.ce;91.le";"0;0_91.ce;3;3_91.ce;6;8;11;11_11.ce;20;20_85.ce;22.ph;22;31;31_22.ce;37;37_40.ce;37_85.ce;40.le;40;40_69.ce;46;48;48_48.ce;69.le;69;69_81.ce;72.ph;72;72_72.ce;81.le;81;85;85_8.ce;91.le;91";94;0,8420
bzip2d;addFlagsFromEnvVar;9;35;47;0;3400;"0;0_91.ce;91;11;11_11.ce;20;20_85.ce;22;22.ph;3;31;31_22.ce;37;37_40.ce;37_85.ce;3_91.ce;40;40.le;40_69.ce;46;48;48_48.ce;6;69;69.le;69_81.ce;72;72.ph;72_72.ce;8;81;81.le;85;85_8.ce;91.le";"0;0_91.ce;3;3_91.ce;6;8;11;11_11.ce;20;20_85.ce;22.ph;22;31;31_22.ce;37;37_40.ce;37_85.ce;40.le;40;40_69.ce;46;48;48_48.ce;69.le;69;69_81.ce;72.ph;72;72_72.ce;81.le;81;85;85_8.ce;91.le;91";94;0,8420
bzip2d;addFlagsFromEnvVar;10;35;47;0;1800;"0;0_91.ce;91;11;11_11.ce;20;20_85.ce;22;22.ph;3;31;31_22.ce;37;37_40.ce;37_85.ce;3_91.ce;40;40.le;40_69.ce;46;48;48_48.ce;6;69;69.le;69_81.ce;72;72.ph;72_72.ce;8;81;81.le;85;85_8.ce;91.le";"0;0_91.ce;3;3_91.ce;6;8;11;11_11.ce;20;20_85.ce;22.ph;22;31;31_22.ce;37;37_40.ce;37_85.ce;40.le;40;40_69.ce;46;48;48_48.ce;69.le;69;69_81.ce;72.ph;72;72_72.ce;81.le;81;85;85_8.ce;91.le;91";94;0,8420
bzip2d;addFlagsFromEnvVar;11;35;47;0;1200;"0;0_91.ce;91;11;11_11.ce;20;20_85.ce;22;22.ph;3;31;31_22.ce;37;37_40.ce;37_85.ce;3_91.ce;40;40.le;40_69.ce;46;48;48_48.ce;6;69;69.le;69_81.ce;72;72.ph;72_72.ce;8;81;81.le;85;85_8.ce;91.le";"0;0_91.ce;3;3_91.ce;6;8;11;11_11.ce;20;20_85.ce;22.ph;22;31;31_22.ce;37;37_40.ce;37_85.ce;40.le;40;40_69.ce;46;48;48_48.ce;69.le;69;69_81.ce;72.ph;72;72_72.ce;81.le;81;85;85_8.ce;91.le;91";94;0,8420
bzip2d;addFlagsFromEnvVar;12;35;47;0;60;"0;0_91.ce;91;11;11_11.ce;20;20_85.ce;22;22.ph;3;31;31_22.ce;37;37_40.ce;37_85.ce;3_91.ce;40;40.le;40_69.ce;46;48;48_48.ce;6;69;69.le;69_81.ce;72;72.ph;72_72.ce;8;81;81.le;85;85_8.ce;91.le";"0;0_91.ce;3;3_91.ce;6;8;11;11_11.ce;20;20_85.ce;22.ph;22;31;31_22.ce;37;37_40.ce;37_85.ce;40.le;40;40_69.ce;46;48;48_48.ce;69.le;69;69_81.ce;72.ph;72;72_72.ce;81.le;81;85;85_8.ce;91.le;91";94;0,8420
