Benchmark Name;Function Name;Execution;Number of vertices;Number of edges;Min count;Max count;Block Ordering;Upper Bound Guess;Upper Bound Distance;Upper Bound Hit;Hydra Guess;Hydra Distance;Hydra Hit
automotive_bitcount;main;5;8;11;0;15;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_bitcount;main;6;8;11;0;13;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_bitcount;main;7;8;11;0;11;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_bitcount;main;8;8;11;0;9;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_bitcount;main;9;8;11;0;8;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_bitcount;main;10;8;11;0;7;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_bitcount;main;11;8;11;0;7;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_bitcount;main;12;8;11;0;2;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_bitcount;main;13;8;11;0;825;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_bitcount;main;14;8;11;0;427;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_bitcount;main;15;8;11;0;286;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_bitcount;main;16;8;11;0;215;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_bitcount;main;17;8;11;0;172;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_bitcount;main;18;8;11;0;172;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_bitcount;main;19;8;11;0;143;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_bitcount;main;20;8;11;0;122;"14;0;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643;"0;14;11_23.loopexit.ce;14_.ph.lr.ph;23;23.le;8;5";1;0,9643
automotive_bitcount;ntbl_bitcnt;1;3;4;443116880;533116880;"0;11;8";"0;11;8";0;1,0000;"0;11;8";0;1,0000
automotive_bitcount;ntbl_bitcnt;2;3;4;443562834;526437834;"0;11;8";"0;11;8";0;1,0000;"0;11;8";0;1,0000
automotive_bitcount;ntbl_bitcnt;3;3;4;451708556;532958556;"0;11;8";"0;11;8";0;1,0000;"0;11;8";0;1,0000
automotive_bitcount;ntbl_bitcnt;4;3;4;444094714;522469714;"0;11;8";"0;11;8";0;1,0000;"0;11;8";0;1,0000
automotive_bitcount;ntbl_bitcnt;5;3;4;440601090;517476090;"0;11;8";"0;11;8";0;1,0000;"0;11;8";0;1,0000
automotive_bitcount;ntbl_bitcnt;6;3;4;459854278;539479278;"0;11;8";"0;11;8";0;1,0000;"0;11;8";0;1,0000
automotive_bitcount;ntbl_bitcnt;7;3;4;455107466;533482466;"0;11;8";"0;11;8";0;1,0000;"0;11;8";0;1,0000
automotive_bitcount;ntbl_bitcnt;8;3;4;426360654;499485654;"0;11;8";"0;11;8";0;1,0000;"0;11;8";0;1,0000
automotive_bitcount;ntbl_bitcnt;9;3;4;426987248;499987248;"0;11;8";"0;11;8";0;1,0000;"0;11;8";0;1,0000
automotive_bitcount;ntbl_bitcnt;10;3;4;415613842;486488842;"0;11;8";"0;11;8";0;1,0000;"0;11;8";0;1,0000
automotive_bitcount;ntbl_bitcnt;11;3;4;462863842;541613842;"0;11;8";"0;11;8";0;1,0000;"0;11;8";0;1,0000
automotive_bitcount;ntbl_bitcnt;12;3;4;673449048;775949048;"0;11;8";"0;11;8";0;1,0000;"0;11;8";0;1,0000
automotive_bitcount;ntbl_bitcnt;13;3;4;393080325;485892825;"0;11;8";"0;11;8";0;1,0000;"0;11;8";0;1,0000
automotive_bitcount;ntbl_bitcnt;14;3;4;416948847;507686347;"0;11;8";"0;11;8";0;1,0000;"0;11;8";0;1,0000
