Benchmark Name;Function Name;Execution;Number of vertices;Number of edges;Min count;Max count;Block Ordering;Upper Bound Guess;Upper Bound Distance;Upper Bound Hit;Hydra Guess;Hydra Distance;Hydra Hit
automotive_bitcount;main;3;7;9;0;27;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_bitcount;main;4;7;9;0;20;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_bitcount;main;5;7;9;0;16;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_bitcount;main;6;7;9;0;14;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_bitcount;main;7;7;9;0;12;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_bitcount;main;8;7;9;0;10;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_bitcount;main;9;7;9;0;9;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_bitcount;main;10;7;9;0;8;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_bitcount;main;11;7;9;0;8;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_bitcount;main;12;7;9;0;3;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_bitcount;main;13;7;9;0;826;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_bitcount;main;14;7;9;0;428;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_bitcount;main;15;7;9;0;287;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_bitcount;main;16;7;9;0;216;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_bitcount;main;17;7;9;0;173;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_bitcount;main;18;7;9;0;173;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_bitcount;main;19;7;9;0;144;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_bitcount;main;20;7;9;0;123;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_bitcount;main1;1;15;19;0;630000560;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000
automotive_bitcount;main1;2;15;19;0;580125273;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000
automotive_bitcount;main1;3;15;19;0;568750182;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000
automotive_bitcount;main1;4;15;19;0;548625133;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000
automotive_bitcount;main1;5;15;19;0;538125105;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000
automotive_bitcount;main1;6;15;19;0;557375091;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000
automotive_bitcount;main1;7;15;19;0;548625077;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000
automotive_bitcount;main1;8;15;19;0;511875063;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000
automotive_bitcount;main1;9;15;19;0;511000056;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;35;9_16.ce;14;6";"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";1;0,9905;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";1;0,9905
automotive_bitcount;main1;10;15;19;0;496125049;"20;23;17;20.ph;33;41;33_41.ce;0;16;35;43;9;9_16.ce;14;6";"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";3;0,9714;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";3;0,9714
automotive_bitcount;main1;11;15;19;0;551250049;"20;23;17;20.ph;33;41;33_41.ce;0;16;35;43;9;9_16.ce;14;6";"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";3;0,9714;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";3;0,9714
automotive_bitcount;main1;12;15;19;0;717500014;"20;23;17;20.ph;33;41;33_41.ce;35;0;16;43;9;14;9_16.ce;6";"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";6;0,9429;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";6;0,9429
automotive_bitcount;main1;13;15;19;0;649693275;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000
automotive_bitcount;main1;14;15;19;0;635165489;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000
automotive_bitcount;main1;15;15;19;0;625627002;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000
automotive_bitcount;main1;16;15;19;0;620814005;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000
automotive_bitcount;main1;17;15;19;0;617051204;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000
automotive_bitcount;main1;18;15;19;0;617051204;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000
automotive_bitcount;main1;19;15;19;0;613113501;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000
automotive_bitcount;main1;20;15;19;0;608475854;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000;"20;23;17;20.ph;33;41;33_41.ce;0;16;43;9;9_16.ce;35;14;6";0;1,0000
automotive_bitcount;ntbl_bitcnt;1;4;5;90000000;533116880;"0;11;8;0_11.ce";"0;11;8;0_11.ce";0;1,0000;"0;11;8;0_11.ce";0;1,0000
automotive_bitcount;ntbl_bitcnt;2;4;5;82875000;526437834;"0;11;8;0_11.ce";"0;11;8;0_11.ce";0;1,0000;"0;11;8;0_11.ce";0;1,0000
automotive_bitcount;ntbl_bitcnt;3;4;5;81250000;532958556;"0;11;8;0_11.ce";"0;11;8;0_11.ce";0;1,0000;"0;11;8;0_11.ce";0;1,0000
automotive_bitcount;ntbl_bitcnt;4;4;5;78375000;522469714;"0;11;8;0_11.ce";"0;11;8;0_11.ce";0;1,0000;"0;11;8;0_11.ce";0;1,0000
automotive_bitcount;ntbl_bitcnt;5;4;5;76875000;517476090;"0;11;8;0_11.ce";"0;11;8;0_11.ce";0;1,0000;"0;11;8;0_11.ce";0;1,0000
automotive_bitcount;ntbl_bitcnt;6;4;5;79625000;539479278;"0;11;8;0_11.ce";"0;11;8;0_11.ce";0;1,0000;"0;11;8;0_11.ce";0;1,0000
automotive_bitcount;ntbl_bitcnt;7;4;5;78375000;533482466;"0;11;8;0_11.ce";"0;11;8;0_11.ce";0;1,0000;"0;11;8;0_11.ce";0;1,0000
automotive_bitcount;ntbl_bitcnt;8;4;5;73125000;499485654;"0;11;8;0_11.ce";"0;11;8;0_11.ce";0;1,0000;"0;11;8;0_11.ce";0;1,0000
automotive_bitcount;ntbl_bitcnt;9;4;5;73000000;499987248;"0;11;8;0_11.ce";"0;11;8;0_11.ce";0;1,0000;"0;11;8;0_11.ce";0;1,0000
automotive_bitcount;ntbl_bitcnt;10;4;5;70875000;486488842;"0;11;8;0_11.ce";"0;11;8;0_11.ce";0;1,0000;"0;11;8;0_11.ce";0;1,0000
automotive_bitcount;ntbl_bitcnt;11;4;5;78750000;541613842;"0;11;8;0_11.ce";"0;11;8;0_11.ce";0;1,0000;"0;11;8;0_11.ce";0;1,0000
automotive_bitcount;ntbl_bitcnt;12;4;5;102500000;775949048;"0;11;8;0_11.ce";"0;11;8;0_11.ce";0;1,0000;"0;11;8;0_11.ce";0;1,0000
automotive_bitcount;ntbl_bitcnt;13;4;5;92812500;485892825;"0;11;8;0_11.ce";"0;11;8;0_11.ce";0;1,0000;"0;11;8;0_11.ce";0;1,0000
automotive_bitcount;ntbl_bitcnt;14;4;5;90737500;507686347;"0;11;8;0_11.ce";"0;11;8;0_11.ce";0;1,0000;"0;11;8;0_11.ce";0;1,0000
automotive_bitcount;ntbl_bitcnt;15;4;5;89375000;511642846;"0;11;8;0_11.ce";"0;11;8;0_11.ce";0;1,0000;"0;11;8;0_11.ce";0;1,0000
automotive_bitcount;ntbl_bitcnt;16;4;5;88687500;513626615;"0;11;8;0_11.ce";"0;11;8;0_11.ce";0;1,0000;"0;11;8;0_11.ce";0;1,0000
automotive_bitcount;ntbl_bitcnt;17;4;5;88150000;514101292;"0;11;8;0_11.ce";"0;11;8;0_11.ce";0;1,0000;"0;11;8;0_11.ce";0;1,0000
automotive_bitcount;ntbl_bitcnt;18;4;5;88150000;514101292;"0;11;8;0_11.ce";"0;11;8;0_11.ce";0;1,0000;"0;11;8;0_11.ce";0;1,0000
automotive_bitcount;ntbl_bitcnt;19;4;5;87587500;513221423;"0;11;8;0_11.ce";"0;11;8;0_11.ce";0;1,0000;"0;11;8;0_11.ce";0;1,0000
automotive_bitcount;ntbl_bitcnt;20;4;5;86925000;511053242;"0;11;8;0_11.ce";"0;11;8;0_11.ce";0;1,0000;"0;11;8;0_11.ce";0;1,0000
automotive_qsort1;compare;1;4;5;73275076;148365384;"0;11;7;0_11.ce";"0;11;7;0_11.ce";0;1,0000;"0;11;7;0_11.ce";0;1,0000
automotive_qsort1;compare;2;4;5;70746327;155199123;"0;11;7;0_11.ce";"0;11;7;0_11.ce";0;1,0000;"0;11;7;0_11.ce";0;1,0000
automotive_qsort1;compare;3;4;5;80662842;164326293;"0;11;0_11.ce;7";"0;11;7;0_11.ce";1;0,8333;"0;11;7;0_11.ce";1;0,8333
automotive_qsort1;compare;4;4;5;74622568;149454221;"0;11;7;0_11.ce";"0;11;7;0_11.ce";0;1,0000;"0;11;7;0_11.ce";0;1,0000
automotive_qsort1;compare;5;4;5;72961500;154125750;"0;11;7;0_11.ce";"0;11;7;0_11.ce";0;1,0000;"0;11;7;0_11.ce";0;1,0000
automotive_qsort1;compare;6;4;5;70255900;141727300;"0;11;7;0_11.ce";"0;11;7;0_11.ce";0;1,0000;"0;11;7;0_11.ce";0;1,0000
automotive_qsort1;compare;7;4;5;70928000;167020750;"0;11;7;0_11.ce";"0;11;7;0_11.ce";0;1,0000;"0;11;7;0_11.ce";0;1,0000
automotive_qsort1;compare;8;4;5;77671585;157701185;"0;11;0_11.ce;7";"0;11;7;0_11.ce";1;0,8333;"0;11;7;0_11.ce";1;0,8333
automotive_qsort1;compare;9;4;5;76999680;157033216;"0;11;7;0_11.ce";"0;11;7;0_11.ce";0;1,0000;"0;11;7;0_11.ce";0;1,0000
automotive_qsort1;compare;10;4;5;83714736;167450346;"0;11;7;0_11.ce";"0;11;7;0_11.ce";0;1,0000;"0;11;7;0_11.ce";0;1,0000
automotive_qsort1;compare;11;4;5;60964750;148730890;"0;11;7;0_11.ce";"0;11;7;0_11.ce";0;1,0000;"0;11;7;0_11.ce";0;1,0000
automotive_qsort1;compare;12;4;5;77842304;158950962;"0;11;0_11.ce;7";"0;11;7;0_11.ce";1;0,8333;"0;11;7;0_11.ce";1;0,8333
automotive_qsort1;compare;13;4;5;73408203;148939236;"0;11;7;0_11.ce";"0;11;7;0_11.ce";0;1,0000;"0;11;7;0_11.ce";0;1,0000
automotive_qsort1;compare;14;4;5;74042367;152585111;"0;11;7;0_11.ce";"0;11;7;0_11.ce";0;1,0000;"0;11;7;0_11.ce";0;1,0000
automotive_qsort1;compare;15;4;5;65549490;142404360;"0;11;7;0_11.ce";"0;11;7;0_11.ce";0;1,0000;"0;11;7;0_11.ce";0;1,0000
automotive_qsort1;compare;16;4;5;61575600;134646600;"0;11;7;0_11.ce";"0;11;7;0_11.ce";0;1,0000;"0;11;7;0_11.ce";0;1,0000
automotive_qsort1;compare;17;4;5;66332508;147924972;"0;11;7;0_11.ce";"0;11;7;0_11.ce";0;1,0000;"0;11;7;0_11.ce";0;1,0000
automotive_qsort1;compare;18;4;5;72922112;160602484;"0;11;7;0_11.ce";"0;11;7;0_11.ce";0;1,0000;"0;11;7;0_11.ce";0;1,0000
automotive_qsort1;compare;19;4;5;65087100;134709900;"0;11;7;0_11.ce";"0;11;7;0_11.ce";0;1,0000;"0;11;7;0_11.ce";0;1,0000
automotive_qsort1;compare;20;4;5;75428200;155952600;"0;11;7;0_11.ce";"0;11;7;0_11.ce";0;1,0000;"0;11;7;0_11.ce";0;1,0000
automotive_qsort1;main;1;7;9;0;227;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_qsort1;main;2;7;9;0;424;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_qsort1;main;3;7;9;0;304;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_qsort1;main;4;7;9;0;264;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_qsort1;main;5;7;9;0;376;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_qsort1;main;6;7;9;0;1301;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_qsort1;main;7;7;9;0;326;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_qsort1;main;8;7;9;0;462;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_qsort1;main;9;7;9;0;257;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_qsort1;main;10;7;9;0;295;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_qsort1;main;11;7;9;0;771;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_qsort1;main;12;7;9;0;275;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
automotive_qsort1;main;13;7;9;0;310;"11;14;0;23;23.le;8;5";"11;14;0;23;23.le;8;5";0;1,0000;"11;14;0;23;23.le;8;5";0;1,0000
