Benchmark Name;Function Name;Execution;Number of vertices;Number of edges;Min count;Max count;Hottest blocks;Random hottest guess;Random hit;Nested hottest guess;Nested hit;Predictor guess;Predictor hit;Profile guess;Profile hit;Benchmark link
automotive_susan_s;enlarge;6;17;25;18;97650;80;30;0;80;1;80;1;75_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;7;17;25;70;229810;80;30;0;80;1;80;1;75_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;8;17;25;304;483056;80;30;0;80;1;80;1;75_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;9;17;25;9;63063;80;30;0;80;1;80;1;75_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;10;17;25;153;358785;80;30;0;80;1;80;1;75_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;11;17;25;19;69958;80;30;0;80;1;80;1;75_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;12;17;25;11;68838;80;30;0;80;1;80;1;75_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;13;17;25;256;491008;80;30;0;80;1;80;1;75_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;14;17;25;43;157122;80;30;0;80;1;80;1;75_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;15;17;25;23;98854;80;30;0;80;1;80;1;75_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;16;17;25;126;362502;80;30;0;80;1;80;1;75_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;17;17;25;58;200564;80;30;0;80;1;80;1;75_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;18;17;25;74;292670;80;30;0;80;1;80;1;75_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;19;17;25;13;107471;80;30;0;80;1;80;1;75_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;20;17;25;35;129605;80;30;0;80;1;80;1;75_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;1;9;12;0;588;22;36;0;4;0;4;0;4;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;2;9;12;0;492;22;36;0;4;0;4;0;4;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;3;9;12;0;216;22;36;0;4;0;4;0;4;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;4;9;12;0;2364;22;36;0;4;0;4;0;4;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;5;9;12;0;216;22;36;0;4;0;4;0;4;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;6;9;12;0;216;22;36;0;4;0;4;0;4;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;7;9;12;0;840;22;36;0;4;0;4;0;4;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;8;9;12;0;3648;22;36;0;4;0;4;0;4;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;9;9;12;0;117;22;36;0;4;0;4;0;4;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;10;9;12;0;1836;22;36;0;4;0;4;0;4;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;11;9;12;0;247;22;36;0;4;0;4;0;4;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;12;9;12;0;143;22;36;0;4;0;4;0;4;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;13;9;12;0;3072;22;36;0;4;0;4;0;4;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;14;9;12;0;516;22;36;0;4;0;4;0;4;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;15;9;12;0;276;22;36;0;4;0;4;0;4;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;16;9;12;0;1512;22;36;0;4;0;4;0;4;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;17;9;12;0;696;22;36;0;4;0;4;0;4;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;18;9;12;0;888;22;36;0;4;0;4;0;4;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;19;9;12;0;169;22;36;0;4;0;4;0;4;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;20;9;12;0;420;22;36;0;4;0;4;0;4;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;1;8;11;0;49;14;18.le;0;14;1;14;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;2;8;11;0;41;14;18.le;0;14;1;14;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;3;8;11;0;18;14;18.le;0;14;1;14;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;4;8;11;0;197;14;18.le;0;14;1;14;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;5;8;11;0;18;14;18.le;0;14;1;14;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;6;8;11;0;18;14;18.le;0;14;1;14;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;7;8;11;0;70;14;18.le;0;14;1;14;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;8;8;11;0;304;14;18.le;0;14;1;14;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;9;8;11;0;9;14;18.le;0;14;1;14;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;10;8;11;0;153;14;18.le;0;14;1;14;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;11;8;11;0;19;14;18.le;0;14;1;14;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;12;8;11;0;11;14;18.le;0;14;1;14;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;13;8;11;0;256;14;18.le;0;14;1;14;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;14;8;11;0;43;14;18.le;0;14;1;14;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;15;8;11;0;23;14;18.le;0;14;1;14;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;16;8;11;0;126;14;18.le;0;14;1;14;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;17;8;11;0;58;14;18.le;0;14;1;14;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;18;8;11;0;74;14;18.le;0;14;1;14;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;19;8;11;0;13;14;18.le;0;14;1;14;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;20;8;11;0;35;14;18.le;0;14;1;14;1;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;1;45;68;0;147;"191;36_85.ce;83;85";50;0;38;0;38;0;83;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;2;45;68;0;123;"191;36_85.ce;83;85";50;0;38;0;38;0;83;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;3;45;68;0;54;"191;36_85.ce;83;85";50;0;38;0;38;0;83;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;4;45;68;0;591;"191;36_85.ce;83;85";50;0;38;0;38;0;83;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;5;45;68;0;54;"191;36_85.ce;83;85";50;0;38;0;38;0;83;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;6;45;68;0;54;"191;36_85.ce;83;85";50;0;38;0;38;0;83;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;7;45;68;0;210;"191;36_85.ce;83;85";50;0;38;0;38;0;83;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;8;45;68;0;912;"191;36_85.ce;83;85";50;0;38;0;38;0;83;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;9;45;68;0;27;"191;36_85.ce;83;85";50;0;38;0;38;0;83;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;10;45;68;0;459;"191;36_85.ce;83;85";50;0;38;0;38;0;83;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;11;45;68;0;57;"191;36_85.ce;83;85";50;0;38;0;38;0;83;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;12;45;68;0;33;"191;36_85.ce;83;85";50;0;38;0;38;0;83;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;13;45;68;0;768;"191;36_85.ce;83;85";50;0;38;0;38;0;83;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;14;45;68;0;129;"191;36_85.ce;83;85";50;0;38;0;38;0;83;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;15;45;68;0;69;"191;36_85.ce;83;85";50;0;38;0;38;0;83;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;16;45;68;0;378;"191;36_85.ce;83;85";50;0;38;0;38;0;83;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;17;45;68;0;174;"191;36_85.ce;83;85";50;0;38;0;38;0;83;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;18;45;68;0;222;"191;36_85.ce;83;85";50;0;38;0;38;0;83;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;19;45;68;0;39;"191;36_85.ce;83;85";50;0;38;0;38;0;83;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;20;45;68;0;105;"191;36_85.ce;83;85";50;0;38;0;38;0;83;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;2;9;13;205;5740;"102;79";0;0;79;1;102;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;3;9;13;4572;128016;"102;79";0;0;79;1;102;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;5;9;13;36;1008;"102;79";0;0;79;1;102;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;7;9;13;280;7840;"102;79";0;0;79;1;102;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;8;9;13;1520;42560;"102;79";0;0;79;1;102;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;9;9;13;0;252;"102;79";0;0;79;1;102;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;12;9;13;0;2156;"102;79";0;0;79;1;102;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;14;9;13;172;4816;"102;79";0;0;79;1;102;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;15;9;13;23;644;"102;79";0;0;79;1;102;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;18;9;13;222;6216;"102;79";0;0;79;1;102;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;20;9;13;805;22540;"102;79";0;0;79;1;102;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;1;3;4;49;25137;8;28;0;8;1;8;1;28;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;2;3;4;41;21033;8;28;0;8;1;8;1;28;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;3;3;4;18;9234;8;28;0;8;1;8;1;28;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;4;3;4;197;101061;8;28;0;8;1;8;1;28;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;5;3;4;18;9234;8;28;0;8;1;8;1;28;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;6;3;4;18;9234;8;28;0;8;1;8;1;28;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;7;3;4;70;35910;8;28;0;8;1;8;1;28;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;8;3;4;304;155952;8;28;0;8;1;8;1;28;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;9;3;4;9;4617;8;28;0;8;1;8;1;28;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;10;3;4;153;78489;8;28;0;8;1;8;1;28;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;11;3;4;19;9747;8;28;0;8;1;8;1;28;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;12;3;4;11;5643;8;28;0;8;1;8;1;28;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;13;3;4;256;131328;8;28;0;8;1;8;1;28;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;14;3;4;43;22059;8;28;0;8;1;8;1;28;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;15;3;4;23;11799;8;28;0;8;1;8;1;28;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;16;3;4;126;64638;8;28;0;8;1;8;1;28;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;17;3;4;58;29754;8;28;0;8;1;8;1;28;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;18;3;4;74;37962;8;28;0;8;1;8;1;28;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;19;3;4;13;6669;8;28;0;8;1;8;1;28;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;20;3;4;35;17955;8;28;0;8;1;8;1;28;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;1;47;67;0;2976750000;142;82;0;142;1;142;1;140_160.ce;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;2;47;67;0;2947479750;142;82;0;142;1;142;1;140_160.ce;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;3;47;67;0;2994015150;142;82;0;142;1;142;1;140_160.ce;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;4;47;67;0;2997522450;142;82;0;142;1;142;1;140_160.ce;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;5;47;67;0;2907409950;142;82;0;142;1;142;1;140_160.ce;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;6;47;67;0;3001916700;142;82;0;142;1;142;1;140_160.ce;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;7;47;67;0;3009825000;142;82;0;142;1;142;1;140_160.ce;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;8;47;67;0;3001255200;142;82;0;142;1;142;1;140_160.ce;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;9;47;67;0;2824127775;142;82;0;142;1;142;1;140_160.ce;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;10;47;67;0;3005715600;142;82;0;142;1;142;1;140_160.ce;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;11;47;67;0;2932992000;142;82;0;142;1;142;1;140_160.ce;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;12;47;67;0;2975148000;142;82;0;142;1;142;1;140_160.ce;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;13;47;67;0;2995200000;142;82;0;142;1;142;1;140_160.ce;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;14;47;67;0;3012833700;142;82;0;142;1;142;1;140_160.ce;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;15;47;67;0;2980800000;142;82;0;142;1;142;1;140_160.ce;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;16;47;67;0;3005071650;142;82;0;142;1;142;1;140_160.ce;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;17;47;67;0;3006720000;142;82;0;142;1;142;1;140_160.ce;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;18;47;67;0;2981598750;142;82;0;142;1;142;1;140_160.ce;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;19;47;67;0;2891213325;142;82;0;142;1;142;1;140_160.ce;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;20;47;67;0;3001162500;142;82;0;142;1;142;1;140_160.ce;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
bzip2d;BZ2_blockSort;4;18;26;0;10048000;76;86.le;0;76;1;76;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_blockSort;5;18;26;0;16798200;76;86.le;0;76;1;76;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_blockSort;6;18;26;0;23884800;76;86.le;0;76;1;76;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_blockSort;7;18;26;0;19422780;76;86.le;0;76;1;76;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_blockSort;8;18;26;0;6728728;76;86.le;0;76;1;76;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_blockSort;9;18;26;0;14671000;76;86.le;0;76;1;76;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzCompress;4;26;47;0;330000;103;90;0;14;0;14;0;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzCompress;5;26;47;0;187200;103;90;0;14;0;14;0;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzCompress;6;26;47;0;336150;103;90;0;14;0;14;0;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzCompress;7;26;47;0;229480;103;90;0;14;0;14;0;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzCompress;8;26;47;0;243548;103;90;0;14;0;14;0;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzCompress;9;26;47;0;176800;103;90;0;14;0;14;0;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzCompressEnd;4;11;17;1000;5000;53;2;0;0;0;53;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzCompressEnd;5;11;17;600;3000;53;2;0;0;0;53;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzCompressEnd;6;11;17;150;750;53;2;0;0;0;53;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzCompressEnd;7;11;17;20;100;53;2;0;0;0;53;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzCompressEnd;8;11;17;2;10;53;2;0;0;0;53;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzCompressEnd;9;11;17;1700;8500;53;2;0;0;0;53;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzCompressInit;4;20;32;0;5000;150;75;0;0;0;150;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzCompressInit;5;20;32;0;3000;150;75;0;0;0;150;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzCompressInit;6;20;32;0;750;150;75;0;0;0;150;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzCompressInit;7;20;32;0;100;150;75;0;0;0;150;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzCompressInit;8;20;32;0;10;150;75;0;0;0;150;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzCompressInit;9;20;32;0;8500;150;75;0;0;0;150;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzDecompress;1;33;50;0;124960;124;34_124.loopexit.ce;0;19;0;124;1;14_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzDecompress;2;33;50;0;129000;124;34_124.loopexit.ce;0;19;0;124;1;14_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzDecompress;3;33;50;0;308880;124;34_124.loopexit.ce;0;19;0;124;1;14_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzDecompress;10;33;50;0;141300;124;34_124.loopexit.ce;0;19;0;124;1;14_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzDecompress;11;33;50;0;127200;124;34_124.loopexit.ce;0;19;0;124;1;14_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzDecompress;12;33;50;0;134310;124;34_124.loopexit.ce;0;19;0;124;1;14_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
bzip2d;BZ2_bzDecompress;13;33;50;0;125400;124;34_124.loopexit.ce;0;19;0;124;1;14_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2d
